lr,n_seeds,mean,std,sem,ci95_lo,ci95_hi
3e-5,5,48.75657323892712,1.6061586774128438,0.718295997069255,47.64146917267921,50.183061373718125
1e-4,5,208.3813232323232,6.419586945780333,2.870926559647016,203.57519191919192,213.03159595959596
3e-4,5,278.7379829059829,93.3865466429458,41.76373329551632,211.7528547008547,360.16711111111107
1e-3,5,458.43100000000004,37.10890162750709,16.595605321891686,429.177,487.68500000000006
3e-3,5,498.78999999999996,2.7056422527747506,1.2100000000000022,496.37,500.0
1e-2,5,500.0,0.0,0.0,500.0,500.0
